SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,STORM_SPEED,STORM_DIR,DIST2LAND,previous_wind,wind_change,year,month,day,hour,intensifies
2004332N02072,2004,UNNAMED,2004-12-01 00:00:00+00:00,7.0,59.5,35.0,1002.0,7.0,315.0,832,45.0,-10.0,2004,12,1,0,0
2004332N02072,2004,UNNAMED,2004-12-01 03:00:00+00:00,7.1,59.3,35.0,1002.0,4.0,315.0,810,35.0,0.0,2004,12,1,3,0
2004332N02072,2004,UNNAMED,2004-12-01 06:00:00+00:00,7.3,59.2,35.0,1002.0,9.0,300.0,785,35.0,0.0,2004,12,1,6,0
2004332N02072,2004,UNNAMED,2004-12-01 09:00:00+00:00,7.6,58.5,30.0,1004.0,9.0,295.0,711,35.0,-5.0,2004,12,1,9,0
2004332N02072,2004,UNNAMED,2004-12-01 12:00:00+00:00,7.7,58.4,25.0,1006.0,5.0,280.0,695,30.0,-5.0,2004,12,1,12,0
2004332N02072,2004,UNNAMED,2004-12-02 03:00:00+00:00,8.0,56.3,25.0,1006.0,10.0,285.0,543,25.0,0.0,2004,12,2,3,0
2005012N04090,2005,UNNAMED,2005-01-13 12:00:00+00:00,5.6,87.2,25.0,1006.0,2.0,320.0,606,35.0,0.0,2005,1,13,12,1
2005012N04090,2005,UNNAMED,2005-01-14 03:00:00+00:00,5.6,87.3,30.0,1004.0,2.0,170.0,617,25.0,5.0,2005,1,14,3,0
2005012N04090,2005,UNNAMED,2005-01-14 12:00:00+00:00,5.3,87.2,30.0,1004.0,2.0,245.0,616,30.0,0.0,2005,1,14,12,1
2005012N04090,2005,UNNAMED,2005-01-15 03:00:00+00:00,5.3,86.9,35.0,1002.0,1.0,270.0,585,30.0,5.0,2005,1,15,3,0
2005012N04090,2005,UNNAMED,2005-01-15 06:00:00+00:00,5.3,86.8,35.0,1000.0,1.0,255.0,574,35.0,0.0,2005,1,15,6,0
2005012N04090,2005,UNNAMED,2005-01-15 09:00:00+00:00,5.2,86.7,35.0,1000.0,1.0,225.0,568,35.0,0.0,2005,1,15,9,0
2005012N04090,2005,UNNAMED,2005-01-15 12:00:00+00:00,5.2,86.7,35.0,1000.0,1.0,195.0,568,35.0,0.0,2005,1,15,12,0
2005012N04090,2005,UNNAMED,2005-01-15 15:00:00+00:00,5.1,86.7,35.0,1002.0,2.0,0.0,572,35.0,0.0,2005,1,15,15,0
2005012N04090,2005,UNNAMED,2005-01-15 18:00:00+00:00,5.0,86.7,35.0,1002.0,2.0,175.0,576,35.0,0.0,2005,1,15,18,0
2005012N04090,2005,UNNAMED,2005-01-15 21:00:00+00:00,4.9,86.7,35.0,1002.0,2.0,0.0,581,35.0,0.0,2005,1,15,21,0
2005012N04090,2005,UNNAMED,2005-01-16 00:00:00+00:00,4.9,86.7,35.0,1004.0,3.0,270.0,581,35.0,0.0,2005,1,16,0,0
2005012N04090,2005,UNNAMED,2005-01-16 03:00:00+00:00,4.9,86.4,35.0,1004.0,3.0,295.0,550,35.0,0.0,2005,1,16,3,0
2005012N04090,2005,UNNAMED,2005-01-16 06:00:00+00:00,5.0,86.4,35.0,1004.0,2.0,310.0,546,35.0,0.0,2005,1,16,6,0
2005012N04090,2005,UNNAMED,2005-01-16 09:00:00+00:00,5.0,86.3,35.0,1002.0,2.0,285.0,536,35.0,0.0,2005,1,16,9,0
2005012N04090,2005,UNNAMED,2005-01-16 12:00:00+00:00,5.1,86.2,35.0,1002.0,2.0,300.0,521,35.0,0.0,2005,1,16,12,0
2005012N04090,2005,UNNAMED,2005-01-16 15:00:00+00:00,5.1,86.1,35.0,1002.0,2.0,315.0,511,35.0,0.0,2005,1,16,15,0
2005012N04090,2005,UNNAMED,2005-01-16 18:00:00+00:00,5.2,86.1,35.0,1004.0,2.0,280.0,506,35.0,0.0,2005,1,16,18,0
2005012N04090,2005,UNNAMED,2005-01-16 21:00:00+00:00,5.2,85.9,35.0,1004.0,4.0,265.0,486,35.0,0.0,2005,1,16,21,0
2005012N04090,2005,UNNAMED,2005-01-17 00:00:00+00:00,5.2,85.7,30.0,1004.0,4.0,215.0,466,35.0,-5.0,2005,1,17,0,0
2005012N04090,2005,UNNAMED,2005-01-17 03:00:00+00:00,4.8,85.7,30.0,1004.0,4.0,160.0,482,30.0,0.0,2005,1,17,3,0
2005012N04090,2005,UNNAMED,2005-01-17 06:00:00+00:00,4.8,85.8,30.0,1004.0,3.0,60.0,492,30.0,0.0,2005,1,17,6,0
2005012N04090,2005,UNNAMED,2005-01-17 09:00:00+00:00,5.0,86.0,25.0,1004.0,3.0,50.0,504,30.0,-5.0,2005,1,17,9,0
2005172N22069,2005,UNNAMED,2005-06-21 03:00:00+00:00,21.5,68.5,25.0,992.0,6.0,315.0,98,35.0,0.0,2005,6,21,3,0
2005172N22069,2005,UNNAMED,2005-06-21 12:00:00+00:00,22.0,68.0,25.0,994.0,2.0,330.0,98,25.0,0.0,2005,6,21,12,0
2005172N22069,2005,UNNAMED,2005-06-22 03:00:00+00:00,22.0,68.0,25.0,994.0,3.0,265.0,98,25.0,0.0,2005,6,22,3,0
2005179N22088,2005,UNNAMED,2005-06-27 12:00:00+00:00,21.5,88.0,25.0,990.0,13.0,310.0,23,35.0,0.0,2005,6,27,12,0
2005179N22088,2005,UNNAMED,2005-06-28 03:00:00+00:00,23.0,86.0,25.0,990.0,3.0,310.0,0,25.0,0.0,2005,6,28,3,0
2005179N22088,2005,UNNAMED,2005-06-28 12:00:00+00:00,23.0,86.0,25.0,990.0,1.0,130.0,0,25.0,0.0,2005,6,28,12,0
2005179N22088,2005,UNNAMED,2005-06-29 03:00:00+00:00,23.0,86.0,25.0,990.0,3.0,320.0,0,25.0,0.0,2005,6,29,3,0
2005179N22088,2005,UNNAMED,2005-06-29 12:00:00+00:00,23.5,85.5,25.0,990.0,5.0,310.0,0,25.0,0.0,2005,6,29,12,0
2005179N22088,2005,UNNAMED,2005-06-30 03:00:00+00:00,24.0,84.0,25.0,990.0,10.0,275.0,0,25.0,0.0,2005,6,30,3,0
2005179N22088,2005,UNNAMED,2005-06-30 12:00:00+00:00,24.0,82.0,25.0,990.0,10.0,275.0,0,25.0,0.0,2005,6,30,12,0
2005179N22088,2005,UNNAMED,2005-07-01 03:00:00+00:00,24.5,80.5,25.0,990.0,2.0,300.0,0,25.0,0.0,2005,7,1,3,0
2005179N22088,2005,UNNAMED,2005-07-01 12:00:00+00:00,24.5,80.5,25.0,990.0,0.0,110.0,0,25.0,0.0,2005,7,1,12,0
2005179N22088,2005,UNNAMED,2005-07-02 03:00:00+00:00,24.5,80.5,25.0,990.0,0.0,0.0,0,25.0,0.0,2005,7,2,3,0
2005179N22088,2005,UNNAMED,2005-07-02 12:00:00+00:00,24.5,80.5,25.0,990.0,0.0,0.0,0,25.0,0.0,2005,7,2,12,0
2005179N22088,2005,UNNAMED,2005-07-03 03:00:00+00:00,24.5,80.5,25.0,990.0,0.0,0.0,0,25.0,0.0,2005,7,3,3,0
2005179N22088,2005,UNNAMED,2005-07-03 12:00:00+00:00,24.5,80.5,25.0,990.0,2.0,300.0,0,25.0,0.0,2005,7,3,12,0
2005179N22088,2005,UNNAMED,2005-07-04 03:00:00+00:00,25.0,79.5,25.0,990.0,2.0,290.0,0,25.0,0.0,2005,7,4,3,0
2005179N22088,2005,UNNAMED,2005-07-04 12:00:00+00:00,25.0,79.5,25.0,990.0,2.0,30.0,0,25.0,0.0,2005,7,4,12,0
2005179N22088,2005,UNNAMED,2005-07-05 03:00:00+00:00,26.0,80.0,25.0,990.0,2.0,25.0,0,25.0,0.0,2005,7,5,3,0
2005210N21088,2005,UNNAMED,2005-07-29 03:00:00+00:00,21.5,87.5,25.0,992.0,1.0,270.0,15,35.0,0.0,2005,7,29,3,0
2005210N21088,2005,UNNAMED,2005-07-29 12:00:00+00:00,21.5,87.5,25.0,990.0,2.0,90.0,15,25.0,0.0,2005,7,29,12,1
2005210N21088,2005,UNNAMED,2005-07-30 03:00:00+00:00,21.5,87.5,30.0,990.0,8.0,270.0,15,25.0,5.0,2005,7,30,3,0
2005210N21088,2005,UNNAMED,2005-07-30 12:00:00+00:00,21.5,85.5,30.0,988.0,7.0,265.0,0,30.0,0.0,2005,7,30,12,0
2005210N21088,2005,UNNAMED,2005-07-31 03:00:00+00:00,21.5,85.5,30.0,990.0,9.0,280.0,0,30.0,0.0,2005,7,31,3,0
2005255N20088,2005,UNNAMED,2005-09-12 03:00:00+00:00,20.0,88.0,25.0,992.0,23.0,290.0,130,35.0,0.0,2005,9,12,3,0
2005255N20088,2005,UNNAMED,2005-09-12 12:00:00+00:00,21.0,85.0,25.0,992.0,13.0,290.0,0,25.0,0.0,2005,9,12,12,0
2005255N20088,2005,UNNAMED,2005-09-13 03:00:00+00:00,21.5,84.0,25.0,992.0,6.0,295.0,0,25.0,0.0,2005,9,13,3,0
2005255N20088,2005,UNNAMED,2005-09-13 12:00:00+00:00,22.0,82.5,25.0,992.0,11.0,290.0,0,25.0,0.0,2005,9,13,12,0
2005255N20088,2005,UNNAMED,2005-09-14 03:00:00+00:00,23.0,80.0,25.0,996.0,4.0,290.0,0,25.0,0.0,2005,9,14,3,0
2005255N20088,2005,UNNAMED,2005-09-14 12:00:00+00:00,23.0,80.0,25.0,998.0,3.0,320.0,0,25.0,0.0,2005,9,14,12,0
2005255N20088,2005,UNNAMED,2005-09-15 03:00:00+00:00,24.5,78.5,25.0,1000.0,8.0,325.0,0,25.0,0.0,2005,9,15,3,0
2005255N20088,2005,UNNAMED,2005-09-15 12:00:00+00:00,25.5,78.0,25.0,996.0,7.0,345.0,0,25.0,0.0,2005,9,15,12,0
2005255N20088,2005,UNNAMED,2005-09-16 03:00:00+00:00,27.0,78.0,25.0,996.0,6.0,5.0,0,25.0,0.0,2005,9,16,3,0
2005257N15120,2005,VICENTE,2005-09-16 12:00:00+00:00,11.4,114.3,35.0,992.0,9.0,30.0,448,35.0,0.0,2005,9,16,12,1
2005257N15120,2005,VICENTE,2005-09-16 18:00:00+00:00,12.3,114.4,40.0,990.0,11.0,5.0,508,35.0,5.0,2005,9,16,18,0
2005257N15120,2005,VICENTE,2005-09-17 00:00:00+00:00,13.6,114.5,40.0,990.0,16.0,350.0,547,40.0,0.0,2005,9,17,0,0
2005257N15120,2005,VICENTE,2005-09-17 06:00:00+00:00,15.3,113.7,40.0,990.0,22.0,315.0,498,40.0,0.0,2005,9,17,6,0
2005257N15120,2005,VICENTE,2005-09-17 12:00:00+00:00,16.5,111.7,40.0,990.0,21.0,295.0,278,40.0,0.0,2005,9,17,12,1
2005257N15120,2005,VICENTE,2005-09-17 18:00:00+00:00,17.0,109.9,45.0,990.0,15.0,280.0,135,40.0,5.0,2005,9,17,18,0
2005257N15120,2005,VICENTE,2005-09-18 00:00:00+00:00,17.2,108.5,45.0,985.0,14.0,280.0,116,45.0,0.0,2005,9,18,0,0
2005257N15120,2005,VICENTE,2005-09-18 06:00:00+00:00,17.6,106.9,40.0,992.0,19.0,295.0,30,45.0,-5.0,2005,9,18,6,0
2005257N20069,2005,UNNAMED,2005-09-14 03:00:00+00:00,20.0,68.5,25.0,996.0,5.0,315.0,213,35.0,0.0,2005,9,14,3,0
2005257N20069,2005,UNNAMED,2005-09-14 12:00:00+00:00,20.5,68.0,25.0,996.0,3.0,315.0,212,25.0,0.0,2005,9,14,12,0
2005257N20069,2005,UNNAMED,2005-09-15 03:00:00+00:00,20.5,68.0,25.0,996.0,1.0,145.0,212,25.0,0.0,2005,9,15,3,0
2005257N20069,2005,UNNAMED,2005-09-15 12:00:00+00:00,20.5,68.0,25.0,996.0,3.0,320.0,212,25.0,0.0,2005,9,15,12,0
2005257N20069,2005,UNNAMED,2005-09-16 03:00:00+00:00,21.5,67.5,25.0,996.0,5.0,65.0,169,25.0,0.0,2005,9,16,3,0
2005260N20091,2005,UNNAMED,2005-09-17 03:00:00+00:00,20.0,90.5,25.0,1000.0,3.0,340.0,203,35.0,0.0,2005,9,17,3,0
2005260N20091,2005,UNNAMED,2005-09-17 12:00:00+00:00,20.5,90.0,25.0,998.0,8.0,295.0,145,25.0,0.0,2005,9,17,12,1
2005260N20091,2005,UNNAMED,2005-09-18 03:00:00+00:00,20.5,87.5,30.0,996.0,8.0,200.0,56,25.0,5.0,2005,9,18,3,0
2005260N20091,2005,UNNAMED,2005-09-18 06:00:00+00:00,20.0,87.5,30.0,996.0,11.0,205.0,89,30.0,0.0,2005,9,18,6,0
2005260N20091,2005,UNNAMED,2005-09-18 09:00:00+00:00,19.5,87.0,30.0,996.0,11.0,240.0,84,30.0,0.0,2005,9,18,9,1
2005260N20091,2005,UNNAMED,2005-09-18 12:00:00+00:00,19.5,86.5,35.0,994.0,5.0,270.0,56,30.0,5.0,2005,9,18,12,0
2005260N20091,2005,UNNAMED,2005-09-18 15:00:00+00:00,19.5,86.5,35.0,992.0,11.0,240.0,56,35.0,0.0,2005,9,18,15,0
2005260N20091,2005,UNNAMED,2005-09-18 18:00:00+00:00,19.0,85.5,35.0,990.0,21.0,240.0,64,35.0,0.0,2005,9,18,18,0
2005260N20091,2005,UNNAMED,2005-09-18 21:00:00+00:00,18.5,84.5,35.0,988.0,11.0,240.0,15,35.0,0.0,2005,9,18,21,0
2005260N20091,2005,UNNAMED,2005-09-19 00:00:00+00:00,18.5,84.5,35.0,988.0,5.0,270.0,15,35.0,0.0,2005,9,19,0,0
2005260N20091,2005,UNNAMED,2005-09-19 03:00:00+00:00,18.5,84.0,35.0,988.0,9.0,270.0,0,35.0,0.0,2005,9,19,3,0
2005260N20091,2005,UNNAMED,2005-09-19 06:00:00+00:00,18.5,83.5,35.0,988.0,5.0,270.0,0,35.0,0.0,2005,9,19,6,0
2005260N20091,2005,UNNAMED,2005-09-19 09:00:00+00:00,18.5,83.5,35.0,988.0,0.0,0.0,0,35.0,0.0,2005,9,19,9,0
2005260N20091,2005,UNNAMED,2005-09-19 12:00:00+00:00,18.5,83.5,35.0,988.0,0.0,0.0,0,35.0,0.0,2005,9,19,12,0
2005260N20091,2005,UNNAMED,2005-09-19 15:00:00+00:00,18.5,83.5,35.0,988.0,5.0,270.0,0,35.0,0.0,2005,9,19,15,0
2005260N20091,2005,UNNAMED,2005-09-19 18:00:00+00:00,18.5,83.0,35.0,988.0,5.0,270.0,0,35.0,0.0,2005,9,19,18,0
2005260N20091,2005,UNNAMED,2005-09-19 21:00:00+00:00,18.5,83.0,30.0,1000.0,7.0,315.0,0,35.0,-5.0,2005,9,19,21,0
2005260N20091,2005,UNNAMED,2005-09-20 00:00:00+00:00,19.0,82.5,30.0,1002.0,7.0,315.0,0,30.0,0.0,2005,9,20,0,0
2005260N20091,2005,UNNAMED,2005-09-20 03:00:00+00:00,19.0,82.5,30.0,1002.0,0.0,0.0,0,30.0,0.0,2005,9,20,3,0
2005260N20091,2005,UNNAMED,2005-09-20 06:00:00+00:00,19.0,82.5,30.0,1002.0,9.0,270.0,0,30.0,0.0,2005,9,20,6,0
2005260N20091,2005,UNNAMED,2005-09-20 09:00:00+00:00,19.0,81.5,30.0,1002.0,19.0,270.0,0,30.0,0.0,2005,9,20,9,0
2005260N20091,2005,UNNAMED,2005-09-20 12:00:00+00:00,19.0,80.5,25.0,1004.0,14.0,270.0,0,30.0,-5.0,2005,9,20,12,0
2005260N20091,2005,UNNAMED,2005-09-21 03:00:00+00:00,19.5,79.5,25.0,1004.0,13.0,300.0,0,25.0,0.0,2005,9,21,3,0
2005262N13127,2005,DAMREY,2005-09-21 00:00:00+00:00,18.1,122.9,35.0,996.0,10.0,320.0,67,35.0,0.0,2005,9,21,0,1
2005262N13127,2005,DAMREY,2005-09-21 06:00:00+00:00,18.7,122.2,40.0,992.0,8.0,300.0,33,35.0,5.0,2005,9,21,6,1
2005262N13127,2005,DAMREY,2005-09-21 12:00:00+00:00,18.9,121.6,45.0,990.0,6.0,295.0,49,40.0,5.0,2005,9,21,12,0
2005262N13127,2005,DAMREY,2005-09-21 18:00:00+00:00,19.2,121.1,45.0,990.0,5.0,320.0,70,45.0,0.0,2005,9,21,18,0
2005262N13127,2005,DAMREY,2005-09-22 00:00:00+00:00,19.7,120.8,45.0,990.0,6.0,320.0,123,45.0,0.0,2005,9,22,0,0
2005262N13127,2005,DAMREY,2005-09-22 06:00:00+00:00,20.1,120.3,45.0,990.0,6.0,290.0,175,45.0,0.0,2005,9,22,6,0
2005262N13127,2005,DAMREY,2005-09-22 12:00:00+00:00,20.1,119.7,45.0,990.0,7.0,260.0,203,45.0,0.0,2005,9,22,12,0
2005262N13127,2005,DAMREY,2005-09-22 18:00:00+00:00,20.0,118.9,45.0,990.0,7.0,270.0,252,45.0,0.0,2005,9,22,18,0
2005262N13127,2005,DAMREY,2005-09-23 00:00:00+00:00,20.1,118.1,45.0,990.0,9.0,285.0,324,45.0,0.0,2005,9,23,0,0
2005262N13127,2005,DAMREY,2005-09-23 06:00:00+00:00,20.3,117.1,45.0,990.0,7.0,280.0,297,45.0,0.0,2005,9,23,6,0
2005262N13127,2005,DAMREY,2005-09-23 12:00:00+00:00,20.3,116.7,45.0,990.0,5.0,260.0,284,45.0,0.0,2005,9,23,12,1
2005262N13127,2005,DAMREY,2005-09-23 18:00:00+00:00,20.2,116.1,50.0,985.0,6.0,250.0,281,45.0,5.0,2005,9,23,18,1
2005262N13127,2005,DAMREY,2005-09-24 00:00:00+00:00,19.9,115.4,55.0,980.0,7.0,245.0,291,50.0,5.0,2005,9,24,0,1
2005262N13127,2005,DAMREY,2005-09-24 06:00:00+00:00,19.7,114.8,60.0,975.0,8.0,250.0,295,55.0,5.0,2005,9,24,6,1
2005262N13127,2005,DAMREY,2005-09-24 12:00:00+00:00,19.4,114.0,65.0,970.0,8.0,240.0,298,60.0,5.0,2005,9,24,12,0
2005262N13127,2005,DAMREY,2005-09-24 18:00:00+00:00,19.0,113.4,65.0,970.0,5.0,240.0,260,65.0,0.0,2005,9,24,18,1
2005262N13127,2005,DAMREY,2005-09-25 00:00:00+00:00,18.9,113.0,75.0,960.0,5.0,275.0,224,65.0,10.0,2005,9,25,0,1
2005262N13127,2005,DAMREY,2005-09-25 06:00:00+00:00,19.0,112.4,80.0,955.0,6.0,280.0,161,75.0,5.0,2005,9,25,6,0
2005262N13127,2005,DAMREY,2005-09-25 12:00:00+00:00,19.1,111.7,80.0,955.0,8.0,275.0,92,80.0,0.0,2005,9,25,12,0
2005262N13127,2005,DAMREY,2005-09-25 18:00:00+00:00,19.1,110.8,80.0,955.0,9.0,255.0,23,80.0,0.0,2005,9,25,18,0
2005262N13127,2005,DAMREY,2005-09-26 00:00:00+00:00,18.7,109.9,70.0,965.0,8.0,260.0,0,80.0,-10.0,2005,9,26,0,0
2005262N13127,2005,DAMREY,2005-09-26 06:00:00+00:00,18.8,109.0,65.0,970.0,9.0,290.0,0,70.0,-5.0,2005,9,26,6,0
2005262N13127,2005,DAMREY,2005-09-26 12:00:00+00:00,19.2,108.2,60.0,975.0,8.0,295.0,43,65.0,-5.0,2005,9,26,12,0
2005262N13127,2005,DAMREY,2005-09-26 18:00:00+00:00,19.4,107.5,60.0,975.0,9.0,280.0,115,60.0,0.0,2005,9,26,18,0
2005262N13127,2005,DAMREY,2005-09-27 00:00:00+00:00,19.6,106.3,60.0,980.0,12.0,275.0,45,60.0,0.0,2005,9,27,0,0
2005262N13127,2005,DAMREY,2005-09-27 06:00:00+00:00,19.7,105.0,50.0,990.0,12.0,270.0,0,60.0,-10.0,2005,9,27,6,0
2005298N12088,2005,UNNAMED,2005-10-26 03:00:00+00:00,11.7,84.8,25.0,1004.0,7.0,260.0,508,35.0,0.0,2005,10,26,3,0
2005298N12088,2005,UNNAMED,2005-10-26 06:00:00+00:00,11.7,84.5,25.0,1004.0,8.0,275.0,476,25.0,0.0,2005,10,26,6,0
2005298N12088,2005,UNNAMED,2005-10-26 09:00:00+00:00,11.7,84.0,25.0,1004.0,8.0,300.0,423,25.0,0.0,2005,10,26,9,0
2005298N12088,2005,UNNAMED,2005-10-26 12:00:00+00:00,12.1,83.8,25.0,1004.0,6.0,320.0,393,25.0,0.0,2005,10,26,12,0
2005298N12088,2005,UNNAMED,2005-10-26 15:00:00+00:00,12.2,83.6,25.0,1004.0,5.0,305.0,371,25.0,0.0,2005,10,26,15,1
2005298N12088,2005,UNNAMED,2005-10-26 18:00:00+00:00,12.4,83.4,30.0,1004.0,5.0,300.0,347,25.0,5.0,2005,10,26,18,0
2005298N12088,2005,UNNAMED,2005-10-26 21:00:00+00:00,12.5,83.2,30.0,1004.0,5.0,305.0,325,30.0,0.0,2005,10,26,21,0
2005298N12088,2005,UNNAMED,2005-10-27 00:00:00+00:00,12.6,83.0,30.0,1002.0,11.0,300.0,303,30.0,0.0,2005,10,27,0,0
2005298N12088,2005,UNNAMED,2005-10-27 03:00:00+00:00,13.0,82.2,30.0,1002.0,14.0,295.0,208,30.0,0.0,2005,10,27,3,0
2005298N12088,2005,UNNAMED,2005-10-27 06:00:00+00:00,13.2,81.7,30.0,998.0,5.0,305.0,152,30.0,0.0,2005,10,27,6,0
2005298N12088,2005,UNNAMED,2005-10-27 09:00:00+00:00,13.3,81.7,30.0,998.0,5.0,10.0,151,30.0,0.0,2005,10,27,9,0
2005298N12088,2005,UNNAMED,2005-10-27 12:00:00+00:00,13.7,81.8,30.0,998.0,8.0,0.0,162,30.0,0.0,2005,10,27,12,0
2005298N12088,2005,UNNAMED,2005-10-27 15:00:00+00:00,14.1,81.7,30.0,998.0,5.0,350.0,154,30.0,0.0,2005,10,27,15,0
2005298N12088,2005,UNNAMED,2005-10-27 18:00:00+00:00,14.2,81.7,30.0,998.0,8.0,330.0,157,30.0,0.0,2005,10,27,18,0
2005298N12088,2005,UNNAMED,2005-10-27 21:00:00+00:00,14.8,81.3,30.0,998.0,8.0,330.0,109,30.0,0.0,2005,10,27,21,0
2005298N12088,2005,UNNAMED,2005-10-28 00:00:00+00:00,14.9,81.2,30.0,998.0,9.0,300.0,95,30.0,0.0,2005,10,28,0,0
2005298N12088,2005,UNNAMED,2005-10-28 03:00:00+00:00,15.3,80.6,30.0,998.0,9.0,300.0,48,30.0,0.0,2005,10,28,3,0
2005298N12088,2005,UNNAMED,2005-10-28 06:00:00+00:00,15.4,80.4,30.0,998.0,4.0,300.0,24,30.0,0.0,2005,10,28,6,0
2005298N12088,2005,UNNAMED,2005-10-28 09:00:00+00:00,15.4,80.2,25.0,1000.0,5.0,290.0,10,30.0,-5.0,2005,10,28,9,0
2005298N12088,2005,UNNAMED,2005-10-28 12:00:00+00:00,15.5,80.0,25.0,1000.0,5.0,285.0,0,25.0,0.0,2005,10,28,12,0
2005324N08085,2005,UNNAMED,2005-11-20 03:00:00+00:00,8.0,84.5,25.0,1002.0,0.0,0.0,301,35.0,0.0,2005,11,20,3,0
2005324N08085,2005,UNNAMED,2005-11-20 06:00:00+00:00,8.0,84.5,25.0,1002.0,0.0,0.0,301,25.0,0.0,2005,11,20,6,0
2005324N08085,2005,UNNAMED,2005-11-20 09:00:00+00:00,8.0,84.5,25.0,1002.0,5.0,270.0,301,25.0,0.0,2005,11,20,9,0
2005324N08085,2005,UNNAMED,2005-11-20 12:00:00+00:00,8.0,84.0,25.0,1002.0,5.0,270.0,246,25.0,0.0,2005,11,20,12,0
2005324N08085,2005,UNNAMED,2005-11-20 15:00:00+00:00,8.0,84.0,25.0,1002.0,0.0,0.0,246,25.0,0.0,2005,11,20,15,0
2005324N08085,2005,UNNAMED,2005-11-20 18:00:00+00:00,8.0,84.0,25.0,1002.0,0.0,0.0,246,25.0,0.0,2005,11,20,18,0
2005324N08085,2005,UNNAMED,2005-11-20 21:00:00+00:00,8.0,84.0,25.0,1002.0,0.0,0.0,246,25.0,0.0,2005,11,20,21,0
2005324N08085,2005,UNNAMED,2005-11-21 00:00:00+00:00,8.0,84.0,25.0,1002.0,11.0,295.0,246,25.0,0.0,2005,11,21,0,0
2005324N08085,2005,UNNAMED,2005-11-21 03:00:00+00:00,8.5,83.0,25.0,1002.0,11.0,295.0,164,25.0,0.0,2005,11,21,3,0
2005324N08085,2005,UNNAMED,2005-11-21 06:00:00+00:00,8.5,83.0,25.0,1002.0,11.0,295.0,164,25.0,0.0,2005,11,21,6,0
2005324N08085,2005,UNNAMED,2005-11-21 09:00:00+00:00,9.0,82.0,25.0,1002.0,16.0,290.0,94,25.0,0.0,2005,11,21,9,0
2005324N08085,2005,UNNAMED,2005-11-21 12:00:00+00:00,9.0,81.5,25.0,1002.0,5.0,270.0,47,25.0,0.0,2005,11,21,12,0
2005324N08085,2005,UNNAMED,2005-11-21 15:00:00+00:00,9.0,81.5,25.0,1002.0,5.0,270.0,47,25.0,0.0,2005,11,21,15,0
2005324N08085,2005,UNNAMED,2005-11-21 18:00:00+00:00,9.0,81.0,25.0,1002.0,5.0,270.0,10,25.0,0.0,2005,11,21,18,0
2005324N08085,2005,UNNAMED,2005-11-21 21:00:00+00:00,9.0,81.0,25.0,1002.0,5.0,270.0,10,25.0,0.0,2005,11,21,21,0
2005324N08085,2005,UNNAMED,2005-11-22 00:00:00+00:00,9.0,80.5,25.0,1002.0,10.0,270.0,0,25.0,0.0,2005,11,22,0,0
2005324N08085,2005,UNNAMED,2005-11-22 03:00:00+00:00,9.0,80.0,25.0,1002.0,10.0,270.0,10,25.0,0.0,2005,11,22,3,0
2005324N08085,2005,UNNAMED,2005-11-22 06:00:00+00:00,9.0,79.5,25.0,1002.0,7.0,315.0,45,25.0,0.0,2005,11,22,6,0
2005330N09096,2005,BAAZ,2005-11-28 03:00:00+00:00,10.4,89.6,25.0,1006.0,6.0,290.0,797,35.0,0.0,2005,11,28,3,1
2005330N09096,2005,BAAZ,2005-11-28 06:00:00+00:00,10.5,89.3,30.0,1004.0,9.0,280.0,810,25.0,5.0,2005,11,28,6,0
2005330N09096,2005,BAAZ,2005-11-28 09:00:00+00:00,10.5,88.7,30.0,1004.0,10.0,275.0,824,30.0,0.0,2005,11,28,9,0
2005330N09096,2005,BAAZ,2005-11-28 12:00:00+00:00,10.6,88.3,30.0,1004.0,9.0,280.0,789,30.0,0.0,2005,11,28,12,0
2005330N09096,2005,BAAZ,2005-11-28 15:00:00+00:00,10.7,87.8,30.0,1004.0,7.0,285.0,744,30.0,0.0,2005,11,28,15,1
2005330N09096,2005,BAAZ,2005-11-28 18:00:00+00:00,10.8,87.7,35.0,1004.0,5.0,300.0,739,30.0,5.0,2005,11,28,18,0
2005330N09096,2005,BAAZ,2005-11-28 21:00:00+00:00,10.9,87.4,35.0,1004.0,7.0,290.0,714,35.0,0.0,2005,11,28,21,0
2005330N09096,2005,BAAZ,2005-11-29 00:00:00+00:00,11.1,87.0,35.0,1002.0,9.0,290.0,684,35.0,0.0,2005,11,29,0,1
2005330N09096,2005,BAAZ,2005-11-29 03:00:00+00:00,11.2,86.6,45.0,1002.0,12.0,300.0,650,35.0,10.0,2005,11,29,3,0
2005330N09096,2005,BAAZ,2005-11-29 06:00:00+00:00,11.7,86.0,45.0,998.0,15.0,300.0,623,45.0,0.0,2005,11,29,6,0
2005330N09096,2005,BAAZ,2005-11-29 09:00:00+00:00,12.0,85.3,45.0,998.0,15.0,295.0,557,45.0,0.0,2005,11,29,9,0
2005330N09096,2005,BAAZ,2005-11-29 12:00:00+00:00,12.3,84.6,45.0,998.0,8.0,285.0,478,45.0,0.0,2005,11,29,12,0
2005330N09096,2005,BAAZ,2005-11-29 15:00:00+00:00,12.3,84.5,45.0,998.0,3.0,250.0,467,45.0,0.0,2005,11,29,15,0
2005330N09096,2005,BAAZ,2005-11-29 18:00:00+00:00,12.2,84.4,45.0,998.0,2.0,265.0,457,45.0,0.0,2005,11,29,18,0
